EventName,EventDate,Quantity,Price
The Innocents,"Aug 13, 2016 5:00:00 PM",27,209.25
The Innocents,"Aug 14, 2016 2:30:00 PM",37,283.5
The Innocents,"Aug 14, 2016 5:00:00 PM",36,284.25
The Innocents,"Aug 15, 2016 5:30:00 PM",20,156.75
The Innocents,"Aug 16, 2016 5:30:00 PM",26,198.75
The Innocents,"Aug 17, 2016 5:00:00 PM",17,133.25
The Innocents,"Aug 18, 2016 5:00:00 PM",29,225.0
The Insult,"Apr 1, 2018 5:00:00 PM",6,41.5
The Insult,"Apr 1, 2018 7:30:00 PM",12,97.0
The Insult,"Apr 2, 2018 5:00:00 PM",2,8.75
The Insult,"Apr 3, 2018 7:30:00 PM",26,237.75
The Insult,"Apr 4, 2018 5:00:00 PM",12,99.0
The Insult,"Mar 30, 2018 5:00:00 PM",14,113.5
The Insult,"Mar 30, 2018 7:30:00 PM",20,182.25
The Insult,"Mar 31, 2018 2:30:00 PM",11,88.75
The Insult,"Mar 31, 2018 5:00:00 PM",17,141.25
The Insult,"Mar 31, 2018 7:30:00 PM",26,240.75
The Kid,"Jul 29, 2017 11:30:00 AM",1,0.0
The Kid,"Jul 30, 2017 11:30:00 AM",57,0.0
The Killing,"Jul 10, 2016 12:00:00 PM",20,129.75
The Killing,"Jul 14, 2016 10:00:00 PM",17,104.0
The Killing,"Jul 8, 2016 10:00:00 PM",34,264.0
The Killing,"Jul 9, 2016 10:00:00 PM",15,104.0
The Killing of a Sacred Deer,"Nov 24, 2017 10:00:00 PM",30,270.5
The Killing of a Sacred Deer,"Nov 25, 2017 9:30:00 PM",56,518.25
The Killing of a Sacred Deer,"Nov 29, 2017 10:00:00 PM",38,328.0
The Killing of a Sacred Deer,"Nov 30, 2017 10:00:00 PM",30,270.25
The Lady from Shanghai,"Jul 17, 2016 11:30:00 AM",29,198.0
The Lady from Shanghai,"Jul 7, 2016 10:00:00 PM",27,184.0
The Last Black Man in San Francisco,"Aug 1, 2019 5:00:00 PM",8,64.75
The Last Black Man in San Francisco,"Aug 1, 2019 7:30:00 PM",21,193.25
The Last Black Man in San Francisco,"Jul 19, 2019 5:00:00 PM",14,115.0
The Last Black Man in San Francisco,"Jul 19, 2019 7:30:00 PM",47,427.0
The Last Black Man in San Francisco,"Jul 20, 2019 2:30:00 PM",42,345.0
The Last Black Man in San Francisco,"Jul 20, 2019 5:00:00 PM",43,365.0
The Last Black Man in San Francisco,"Jul 20, 2019 7:30:00 PM",66,607.25
The Last Black Man in San Francisco,"Jul 21, 2019 2:30:00 PM",46,355.25
The Last Black Man in San Francisco,"Jul 21, 2019 5:00:00 PM",16,131.75
The Last Black Man in San Francisco,"Jul 21, 2019 7:30:00 PM",23,215.5
The Last Black Man in San Francisco,"Jul 22, 2019 5:00:00 PM",8,67.0
The Last Black Man in San Francisco,"Jul 22, 2019 7:30:00 PM",6,54.75
The Last Black Man in San Francisco,"Jul 23, 2019 5:00:00 PM",7,58.25
The Last Black Man in San Francisco,"Jul 23, 2019 7:30:00 PM",24,186.5
The Last Black Man in San Francisco,"Jul 24, 2019 5:00:00 PM",8,67.0
The Last Black Man in San Francisco,"Jul 24, 2019 7:30:00 PM",26,236.5
The Last Black Man in San Francisco,"Jul 25, 2019 5:00:00 PM",9,68.5
The Last Black Man in San Francisco,"Jul 25, 2019 7:30:00 PM",21,193.75
The Last Black Man in San Francisco,"Jul 26, 2019 5:00:00 PM",19,158.75
The Last Black Man in San Francisco,"Jul 26, 2019 7:30:00 PM",39,359.25
The Last Black Man in San Francisco,"Jul 27, 2019 2:30:00 PM",15,123.0
The Last Black Man in San Francisco,"Jul 27, 2019 5:00:00 PM",12,102.0
The Last Black Man in San Francisco,"Jul 27, 2019 7:30:00 PM",29,276.25
The Last Black Man in San Francisco,"Jul 28, 2019 2:30:00 PM",26,213.25
The Last Black Man in San Francisco,"Jul 28, 2019 5:00:00 PM",8,67.0
The Last Black Man in San Francisco,"Jul 28, 2019 7:30:00 PM",25,211.25
The Last Black Man in San Francisco,"Jul 29, 2019 5:00:00 PM",3,26.25
The Last Black Man in San Francisco,"Jul 29, 2019 7:30:00 PM",11,100.0
The Last Black Man in San Francisco,"Jul 30, 2019 5:00:00 PM",3,24.0
The Last Black Man in San Francisco,"Jul 30, 2019 7:30:00 PM",9,86.5
The Last Black Man in San Francisco,"Jul 31, 2019 5:00:00 PM",8,67.0
The Last Black Man in San Francisco,"Jul 31, 2019 7:30:00 PM",24,178.25
The Little Hours,"Jul 21, 2017 10:00:00 PM",41,375.75
The Little Hours,"Jul 22, 2017 10:00:00 PM",68,626.75
The Little Hours,"Jul 26, 2017 10:00:00 PM",27,249.25
The Little Hours,"Jul 27, 2017 10:00:00 PM",51,471.25
The Lost City of Z,"Apr 21, 2017 4:00:00 PM",7,55.5
The Lost City of Z,"Apr 21, 2017 7:00:00 PM",30,270.0
The Lost City of Z,"Apr 22, 2017 1:00:00 PM",5,40.5
The Lost City of Z,"Apr 22, 2017 4:00:00 PM",25,196.5
The Lost City of Z,"Apr 22, 2017 7:00:00 PM",73,618.75
The Lost City of Z,"Apr 23, 2017 11:00:00 AM",8,54.0
The Lost City of Z,"Apr 23, 2017 2:00:00 PM",23,180.75
The Lost City of Z,"Apr 23, 2017 5:00:00 PM",5,39.0
The Lost City of Z,"Apr 23, 2017 8:00:00 PM",19,169.75
The Lost City of Z,"Apr 24, 2017 4:00:00 PM",5,40.5
The Lost City of Z,"Apr 24, 2017 7:00:00 PM",1,8.25
The Lost City of Z,"Apr 25, 2017 8:00:00 PM",22,190.75
The Lost City of Z,"Apr 26, 2017 4:00:00 PM",14,97.5
The Lost City of Z,"Apr 26, 2017 7:00:00 PM",32,288.25
The Lost City of Z,"Apr 27, 2017 4:00:00 PM",5,38.25
The Lost City of Z,"Apr 27, 2017 7:00:00 PM",22,186.5
The Lost City of Z,"Apr 28, 2017 4:00:00 PM",8,63.0
The Lost City of Z,"Apr 28, 2017 7:00:00 PM",23,215.5
The Lost City of Z,"Apr 29, 2017 1:00:00 PM",19,150.75
The Lost City of Z,"Apr 29, 2017 4:00:00 PM",27,212.25
The Lost City of Z,"Apr 29, 2017 7:00:00 PM",45,407.0
The Lost City of Z,"Apr 30, 2017 2:00:00 PM",15,116.25
The Lost City of Z,"Apr 30, 2017 5:00:00 PM",21,169.5
The Lost City of Z,"Apr 30, 2017 8:00:00 PM",14,129.0
The Lost City of Z,"May 1, 2017 5:30:00 PM",17,137.25
The Lost City of Z,"May 2, 2017 4:00:00 PM",18,139.5
The Lost City of Z,"May 3, 2017 4:00:00 PM",11,83.25
The Lost City of Z,"May 3, 2017 7:00:00 PM",25,217.5
The Lost City of Z,"May 4, 2017 4:00:00 PM",3,24.0
The Love Witch,"Aug 23, 2017 10:00:00 PM",101,0.0
The Lovers,"Jun 1, 2017 5:00:00 PM",6,47.25
The Lovers,"Jun 1, 2017 7:30:00 PM",12,102.0
The Lovers,"Jun 2, 2017 7:30:00 PM",18,158.5
The Lovers,"Jun 3, 2017 2:30:00 PM",14,108.75
The Lovers,"Jun 3, 2017 7:30:00 PM",32,263.0
The Lovers,"Jun 4, 2017 4:30:00 PM",31,234.0
The Lovers,"Jun 5, 2017 4:30:00 PM",8,60.75
The Lovers,"Jun 6, 2017 7:30:00 PM",12,117.0
The Lovers,"Jun 7, 2017 7:30:00 PM",13,119.75
The Lovers,"Jun 8, 2017 7:30:00 PM",17,147.0
The Lovers,"May 26, 2017 2:30:00 PM",11,83.25
The Lovers,"May 26, 2017 5:00:00 PM",20,158.25
The Lovers,"May 26, 2017 7:30:00 PM",22,198.75
The Lovers,"May 27, 2017 2:30:00 PM",19,140.25
The Lovers,"May 27, 2017 5:00:00 PM",30,230.25
The Lovers,"May 27, 2017 7:30:00 PM",46,389.75
The Lovers,"May 28, 2017 2:30:00 PM",17,135.0
The Lovers,"May 28, 2017 5:00:00 PM",17,132.75
The Lovers,"May 28, 2017 7:30:00 PM",30,268.5
The Lovers,"May 29, 2017 2:30:00 PM",29,224.25
The Lovers,"May 29, 2017 5:00:00 PM",7,56.25
The Lovers,"May 29, 2017 7:30:00 PM",9,80.75
The Lovers,"May 30, 2017 5:00:00 PM",8,61.5
The Lovers,"May 30, 2017 7:30:00 PM",11,95.0
The Lovers,"May 31, 2017 5:00:00 PM",5,24.0
The Lovers,"May 31, 2017 7:30:00 PM",10,92.5
The Lure,"Mar 24, 2017 9:00:00 PM",55,485.75
The Lure,"Mar 25, 2017 9:00:00 PM",43,400.5
The Lure,"Mar 26, 2017 9:00:00 PM",23,210.25
The Lure,"Mar 30, 2017 9:00:00 PM",42,363.75
The Man Who Killed Don Quixote,"May 24, 2019 4:00:00 PM",9,75.75
The Man Who Killed Don Quixote,"May 25, 2019 1:00:00 PM",8,65.5
The Man Who Killed Don Quixote,"May 25, 2019 4:00:00 PM",21,172.5
The Man Who Killed Don Quixote,"May 26, 2019 1:30:00 PM",25,188.75
The Man Who Killed Don Quixote,"May 27, 2019 7:30:00 PM",8,66.5
The Man Who Killed Don Quixote,"May 28, 2019 7:30:00 PM",46,414.75
The Matrix,"Sep 16, 2016 10:00:00 PM",12,96.0
The Matrix,"Sep 17, 2016 10:00:00 PM",22,176.0
The Matrix,"Sep 22, 2016 10:00:00 PM",10,80.0
The Miseducation of Cameron Post,"Sep 13, 2018 7:30:00 PM",65,562.25
The Miseducation of Cameron Post,"Sep 14, 2018 7:15:00 PM",49,458.25
The Miseducation of Cameron Post,"Sep 15, 2018 7:15:00 PM",42,384.75
The Miseducation of Cameron Post,"Sep 16, 2018 2:15:00 PM",33,267.25
The Miseducation of Cameron Post,"Sep 16, 2018 4:45:00 PM",25,212.0
The Miseducation of Cameron Post,"Sep 17, 2018 4:45:00 PM",6,33.5
The Miseducation of Cameron Post,"Sep 19, 2018 2:15:00 PM",6,45.0
The Miseducation of Cameron Post,"Sep 20, 2018 2:15:00 PM",5,41.5
The Miseducation of Cameron Post,"Sep 20, 2018 4:45:00 PM",16,136.25
The Mulberry House,"May 16, 2017 7:00:00 PM",37,364.0
The Muppet Christmas Carol,"Dec 17, 2016 11:30:00 AM",16,123.75
The Muppet Christmas Carol,"Dec 18, 2016 11:30:00 AM",39,298.5
The Night of the Hunter,"Aug 13, 2017 12:00:00 PM",17,134.25
The Night of the Hunter,"Aug 13, 2017 7:30:00 PM",41,410.0
The Nightingale,"Aug 30, 2019 9:30:00 PM",12,80.0
The Nightingale,"Aug 31, 2019 9:30:00 PM",23,160.0
The Nutcracker (NYC Ballet),"Dec 23, 2017 12:00:00 PM",15,172.5
The Nutcracker (NYC Ballet),"Dec 24, 2017 12:00:00 PM",39,437.5
The Nutty Professor,"Sep 19, 2017 7:00:00 PM",13,92.25
The Old Man & the Gun,"Nov 1, 2018 5:00:00 PM",33,267.75
The Old Man & the Gun,"Nov 1, 2018 7:30:00 PM",29,253.0
The Old Man & the Gun,"Nov 10, 2018 12:00:00 PM",28,217.0
The Old Man & the Gun,"Nov 11, 2018 12:00:00 PM",34,277.25
The Old Man & the Gun,"Nov 12, 2018 5:00:00 PM",21,171.75
The Old Man & the Gun,"Nov 9, 2018 5:00:00 PM",23,186.25
The Old Man & the Gun,"Oct 18, 2018 5:00:00 PM",19,149.25
The Old Man & the Gun,"Oct 18, 2018 7:30:00 PM",17,158.25
The Old Man & the Gun,"Oct 19, 2018 2:30:00 PM",8,66.25
The Old Man & the Gun,"Oct 19, 2018 5:00:00 PM",47,367.5
The Old Man & the Gun,"Oct 19, 2018 7:30:00 PM",70,615.75
The Old Man & the Gun,"Oct 20, 2018 2:30:00 PM",78,620.0
The Old Man & the Gun,"Oct 20, 2018 5:00:00 PM",54,439.5
The Old Man & the Gun,"Oct 20, 2018 7:30:00 PM",89,781.75
The Old Man & the Gun,"Oct 21, 2018 2:30:00 PM",90,738.0
The Old Man & the Gun,"Oct 21, 2018 5:00:00 PM",49,404.0
The Old Man & the Gun,"Oct 21, 2018 7:30:00 PM",29,265.5
The Old Man & the Gun,"Oct 22, 2018 4:30:00 PM",21,171.75
The Old Man & the Gun,"Oct 23, 2018 4:30:00 PM",35,276.5
The Old Man & the Gun,"Oct 24, 2018 5:00:00 PM",8,40.0
The Old Man & the Gun,"Oct 24, 2018 7:30:00 PM",29,236.5
The Old Man & the Gun,"Oct 25, 2018 5:00:00 PM",23,186.25
The Old Man & the Gun,"Oct 25, 2018 7:30:00 PM",40,353.25
The Old Man & the Gun,"Oct 26, 2018 5:00:00 PM",37,307.25
The Old Man & the Gun,"Oct 26, 2018 7:30:00 PM",37,339.25
The Old Man & the Gun,"Oct 27, 2018 2:30:00 PM",41,325.75
The Old Man & the Gun,"Oct 27, 2018 5:00:00 PM",33,272.25
The Old Man & the Gun,"Oct 27, 2018 7:30:00 PM",63,584.25
The Old Man & the Gun,"Oct 28, 2018 2:30:00 PM",76,604.0
The Old Man & the Gun,"Oct 28, 2018 5:00:00 PM",19,140.5
The Old Man & the Gun,"Oct 28, 2018 7:30:00 PM",19,177.75
The Old Man & the Gun,"Oct 29, 2018 5:00:00 PM",16,130.25
The Old Man & the Gun,"Oct 30, 2018 5:00:00 PM",27,206.0
The Old Man & the Gun,"Oct 31, 2018 5:00:00 PM",31,250.25
The Old Man & the Gun,"Oct 31, 2018 7:30:00 PM",22,191.25
The Ornithologist,"Jun 26, 2017 7:00:00 PM",3,0.0
The Oscar Nominated Short Films 2017: Animation,"Feb 10, 2017 4:30:00 PM",35,270.25
The Oscar Nominated Short Films 2017: Animation,"Feb 11, 2017 11:30:00 AM",26,201.0
The Oscar Nominated Short Films 2017: Animation,"Feb 11, 2017 2:00:00 PM",61,483.75
The Oscar Nominated Short Films 2017: Animation,"Feb 11, 2017 7:30:00 PM",246,2174.0
The Oscar Nominated Short Films 2017: Animation,"Feb 12, 2017 10:00:00 PM",22,194.0
The Oscar Nominated Short Films 2017: Animation,"Feb 12, 2017 11:30:00 AM",50,390.0
The Oscar Nominated Short Films 2017: Animation,"Feb 15, 2017 10:00:00 PM",11,97.5
The Oscar Nominated Short Films 2017: Animation,"Feb 15, 2017 4:30:00 PM",21,163.0
The Oscar Nominated Short Films 2017: Animation,"Feb 16, 2017 2:00:00 PM",19,142.5
The Oscar Nominated Short Films 2017: Animation,"Feb 16, 2017 7:30:00 PM",85,757.75
The Oscar Nominated Short Films 2017: Animation,"Feb 17, 2017 10:00:00 PM",53,462.0
The Oscar Nominated Short Films 2017: Animation,"Feb 18, 2017 10:00:00 PM",49,454.25
The Oscar Nominated Short Films 2017: Animation,"Feb 22, 2017 10:00:00 PM",28,242.0
The Oscar Nominated Short Films 2017: Animation,"Feb 23, 2017 10:00:00 PM",27,252.5
The Oscar Nominated Short Films 2017: Documentary,"Feb 12, 2017 5:30:00 PM",45,389.0
The Oscar Nominated Short Films 2017: Documentary,"Feb 12, 2017 7:30:00 PM",19,167.0
The Oscar Nominated Short Films 2017: Documentary,"Feb 13, 2017 5:30:00 PM",23,179.25
The Oscar Nominated Short Films 2017: Documentary,"Feb 13, 2017 7:30:00 PM",33,271.5
The Oscar Nominated Short Films 2017: Live Action,"Feb 10, 2017 7:00:00 PM",88,767.25
The Oscar Nominated Short Films 2017: Live Action,"Feb 11, 2017 4:30:00 PM",69,525.75
The Oscar Nominated Short Films 2017: Live Action,"Feb 12, 2017 2:30:00 PM",64,487.5
The Oscar Nominated Short Films 2017: Live Action,"Feb 14, 2017 5:00:00 PM",32,246.75
The Oscar Nominated Short Films 2017: Live Action,"Feb 15, 2017 1:30:00 PM",7,53.25
The Oscar Nominated Short Films 2017: Live Action,"Feb 15, 2017 7:00:00 PM",131,1100.0
The Oscar Nominated Short Films 2017: Live Action,"Feb 16, 2017 4:30:00 PM",24,186.0
The Oscar Nominated Short Films 2018: Animation,"Feb 23, 2018 5:00:00 PM",50,372.75
The Oscar Nominated Short Films 2018: Animation,"Feb 25, 2018 2:00:00 PM",141,1107.25
The Oscar Nominated Short Films 2018: Animation,"Mar 1, 2018 5:00:00 PM",62,470.25
The Oscar Nominated Short Films 2018: Animation,"Mar 3, 2018 12:00:00 PM",34,276.5
The Oscar Nominated Short Films 2018: Documentary,"Feb 24, 2018 2:30:00 PM",20,158.25
The Oscar Nominated Short Films 2018: Documentary,"Feb 24, 2018 5:00:00 PM",46,342.75
The Oscar Nominated Short Films 2018: Documentary,"Feb 24, 2018 7:30:00 PM",61,560.75
The Oscar Nominated Short Films 2018: Documentary,"Feb 26, 2018 5:00:00 PM",33,236.75
The Oscar Nominated Short Films 2018: Documentary,"Feb 28, 2018 5:00:00 PM",15,110.25
The Oscar Nominated Short Films 2018: Documentary,"Mar 1, 2018 7:30:00 PM",23,194.75
The Oscar Nominated Short Films 2018: Documentary,"Mar 4, 2018 12:00:00 PM",23,181.5
The Oscar Nominated Short Films 2018: Documentary,"Mar 4, 2018 2:30:00 PM",22,179.75
The Oscar Nominated Short Films 2018: Live Action,"Feb 23, 2018 7:30:00 PM",87,734.0
The Oscar Nominated Short Films 2018: Live Action,"Feb 25, 2018 4:30:00 PM",70,542.0
The Oscar Nominated Short Films 2018: Live Action,"Feb 27, 2018 4:30:00 PM",97,707.25
The Oscar Nominated Short Films 2018: Live Action,"Mar 3, 2018 2:30:00 PM",40,327.5
The Oscar Nominated Short Films 2019: Documentary,"Feb 10, 2019 7:30:00 PM",41,349.25
The Oscar Nominated Short Films 2019: Documentary,"Feb 15, 2019 4:00:00 PM",20,165.25
The Oscar Nominated Short Films 2019: Documentary,"Feb 16, 2019 1:30:00 PM",44,354.0
The Oscar Nominated Short Films 2019: Documentary,"Feb 20, 2019 4:00:00 PM",11,89.5
The Oscar Nominated Short Films 2019: Documentary,"Feb 21, 2019 4:30:00 PM",18,118.5
The Oscar Nominated Short Films 2019: Documentary,"Mar 6, 2019 7:30:00 PM",9,66.5
The Oscar Nominated Short Films 2019: Live Action,"Feb 13, 2019 4:30:00 PM",24,186.25
The Oscar Nominated Short Films 2019: Live Action,"Feb 16, 2019 4:30:00 PM",52,418.5
The Oscar Nominated Short Films 2019: Live Action,"Feb 17, 2019 1:30:00 PM",41,335.0
The Oscar Nominated Short Films 2019: Live Action,"Feb 8, 2019 7:00:00 PM",71,611.25
The Oscar Nominated Short Films 2019: Live Action,"Feb 9, 2019 4:30:00 PM",56,478.75
The Oscar Nominated Short Films 2019: Live Action,"Mar 5, 2019 7:00:00 PM",7,63.0
The Oscar Nominated Short Films 2019: Live Action,"Mar 6, 2019 5:00:00 PM",3,24.0
The Party,"Mar 23, 2018 4:00:00 PM",16,122.25
The Party,"Mar 23, 2018 6:00:00 PM",20,169.0
The Party,"Mar 23, 2018 8:00:00 PM",34,323.25
The Party,"Mar 24, 2018 5:30:00 PM",11,77.25
The Party,"Mar 24, 2018 7:30:00 PM",19,183.25
The Party,"Mar 25, 2018 5:30:00 PM",20,166.75
The Party,"Mar 25, 2018 7:30:00 PM",11,86.0
The Party,"Mar 26, 2018 5:30:00 PM",8,67.0
The Party,"Mar 27, 2018 5:30:00 PM",11,93.25
The Party,"Mar 27, 2018 7:30:00 PM",14,131.75
The Party,"Mar 28, 2018 5:30:00 PM",6,48.0
The Party,"Mar 28, 2018 7:30:00 PM",19,174.75
The Party,"Mar 29, 2018 6:00:00 PM",11,91.0
The Party,"Mar 29, 2018 8:00:00 PM",6,48.25
The Passion of Joan of Arc,"Apr 23, 2018 7:30:00 PM",45,372.5
The People vs. Fritz Bauer,"Oct 2, 2016 4:30:00 PM",12,71.25
The People vs. Fritz Bauer,"Oct 4, 2016 7:30:00 PM",42,347.25
The Phantom of the Opera,"Jan 25, 2017 9:00:00 PM",124,1488.0
The Ranger,"Aug 22, 2018 7:00:00 PM",18,0.0
The Red Turtle,"Jul 9, 2017 11:30:00 AM",12,0.0
The River and the Wall,"Jul 15, 2019 7:30:00 PM",164,1469.25
The Rocky Horror Picture Show,"Oct 10, 2018 10:00:00 PM",202,1998.0
The Rocky Horror Picture Show,"Oct 11, 2018 10:00:00 PM",246,2440.0
The Rocky Horror Picture Show,"Oct 20, 2017 10:00:00 PM",246,2460.0
The Rocky Horror Picture Show,"Oct 21, 2016 10:00:00 PM",226,2230.0
The Rocky Horror Picture Show,"Oct 21, 2017 10:00:00 PM",246,2450.0
The Rocky Horror Picture Show,"Oct 22, 2016 10:00:00 PM",246,2440.0
The Rocky Horror Picture Show,"Oct 25, 2017 10:00:00 PM",166,1630.0
The Rocky Horror Picture Show,"Oct 26, 2016 10:00:00 PM",201,2010.0
The Rocky Horror Picture Show,"Oct 26, 2017 10:00:00 PM",246,2440.0
The Rocky Horror Picture Show,"Oct 27, 2016 10:00:00 PM",246,2460.0
The Rocky Horror Picture Show,"Oct 5, 2018 10:00:00 PM",205,2024.0
The Rocky Horror Picture Show,"Oct 6, 2018 10:00:00 PM",246,2392.0
The Room,"Dec 1, 2017 10:00:00 PM",246,1880.0
The Room,"Dec 14, 2018 10:00:00 PM",187,1496.0
The Room,"Dec 15, 2018 10:00:00 PM",158,1256.0
The Room,"Dec 2, 2017 10:00:00 PM",246,1968.0
The Room,"Dec 7, 2017 10:00:00 PM",245,1952.0
The Room,"May 10, 2017 10:00:00 PM",72,576.0
The Room,"May 11, 2017 10:00:00 PM",64,496.0
The Room,"May 5, 2017 10:00:00 PM",85,664.0
The Room,"May 6, 2017 10:00:00 PM",123,984.0
The Room,"Sep 23, 2016 10:00:00 PM",147,1176.0
The Room,"Sep 24, 2016 10:00:00 PM",79,624.0
The Room,"Sep 28, 2016 10:00:00 PM",28,224.0
The Room,"Sep 29, 2016 10:00:00 PM",53,424.0
The Salesman,"Mar 3, 2017 7:15:00 PM",56,481.75
The Salesman,"Mar 4, 2017 11:30:00 AM",6,45.75
The Salesman,"Mar 4, 2017 4:45:00 PM",48,372.75
The Salesman,"Mar 5, 2017 2:15:00 PM",22,171.0
The Salesman,"Mar 5, 2017 7:30:00 PM",28,245.0
The Salesman,"Mar 6, 2017 4:15:00 PM",15,99.75
The Salesman,"Mar 8, 2017 2:15:00 PM",19,144.0
The Salesman,"Mar 9, 2017 7:15:00 PM",66,572.0
The Sandlot,"Jul 22, 2016 10:00:00 PM",6,48.0
The Sandlot,"Jul 23, 2016 10:00:00 PM",6,48.0
The Sandlot,"Jul 28, 2016 10:00:00 PM",8,64.0
The Second Mother,"Sep 23, 2017 3:45:00 PM",18,155.0
The Second Mother,"Sep 24, 2017 8:30:00 PM",35,326.0
The Second Mother,"Sep 26, 2017 8:15:00 PM",21,166.0
The Secret World of Arrietty,"Jul 1, 2017 11:30:00 AM",18,0.0
The Secret World of Arrietty,"Jul 2, 2017 11:30:00 AM",4,0.0
The Shape of Water,"Feb 10, 2018 1:30:00 PM",42,302.5
The Shape of Water,"Feb 10, 2018 4:30:00 PM",49,375.5
The Shape of Water,"Feb 10, 2018 7:30:00 PM",48,383.0
The Shape of Water,"Feb 11, 2018 1:30:00 PM",46,368.0
The Shape of Water,"Feb 11, 2018 4:30:00 PM",18,144.75
The Shape of Water,"Feb 11, 2018 7:30:00 PM",14,134.75
The Shape of Water,"Feb 12, 2018 4:30:00 PM",8,64.5
The Shape of Water,"Feb 13, 2018 4:30:00 PM",4,32.25
The Shape of Water,"Feb 13, 2018 7:30:00 PM",19,178.75
The Shape of Water,"Feb 14, 2018 4:30:00 PM",23,146.0
The Shape of Water,"Feb 15, 2018 4:30:00 PM",7,54.0
The Shape of Water,"Feb 15, 2018 7:30:00 PM",37,347.75
The Shape of Water,"Feb 16, 2018 4:30:00 PM",33,254.25
The Shape of Water,"Feb 17, 2018 1:30:00 PM",41,329.25
The Shape of Water,"Feb 17, 2018 4:30:00 PM",77,619.5
The Shape of Water,"Feb 18, 2018 1:30:00 PM",19,153.0
The Shape of Water,"Feb 18, 2018 4:30:00 PM",31,247.5
The Shape of Water,"Feb 2, 2018 4:30:00 PM",42,330.0
The Shape of Water,"Feb 2, 2018 7:15:00 PM",186,1635.25
The Shape of Water,"Feb 20, 2018 4:30:00 PM",25,194.25
The Shape of Water,"Feb 22, 2018 10:00:00 PM",35,309.75
The Shape of Water,"Feb 3, 2018 2:00:00 PM",42,333.75
The Shape of Water,"Feb 3, 2018 4:30:00 PM",99,732.0
The Shape of Water,"Feb 3, 2018 7:15:00 PM",179,1648.75
The Shape of Water,"Feb 4, 2018 2:00:00 PM",86,651.0
The Shape of Water,"Feb 4, 2018 4:30:00 PM",33,259.5
The Shape of Water,"Feb 5, 2018 4:30:00 PM",15,118.5
The Shape of Water,"Feb 5, 2018 7:15:00 PM",29,265.5
The Shape of Water,"Feb 6, 2018 4:30:00 PM",17,135.75
The Shape of Water,"Feb 6, 2018 7:15:00 PM",73,616.25
The Shape of Water,"Feb 7, 2018 4:30:00 PM",14,100.5
The Shape of Water,"Feb 7, 2018 7:15:00 PM",54,466.75
The Shape of Water,"Feb 8, 2018 4:30:00 PM",11,84.75
The Shape of Water,"Feb 8, 2018 7:15:00 PM",53,492.75
The Shape of Water,"Feb 9, 2018 4:30:00 PM",14,108.75
The Shape of Water,"Feb 9, 2018 7:30:00 PM",72,635.75
The Shape of Water,"Mar 10, 2018 2:00:00 PM",32,270.25
The Shape of Water,"Mar 11, 2018 2:00:00 PM",54,446.5
The Shocktober Film Festival,"Oct 3, 2018 5:00:00 PM",21,291.0
The Son of Joseph,"Jun 5, 2017 7:00:00 PM",41,120.0
The Texas Chain Saw Massacre,"Sep 1, 2017 9:30:00 PM",40,304.0
The Texas Chain Saw Massacre,"Sep 2, 2017 9:30:00 PM",48,384.0
The Texas Chain Saw Massacre,"Sep 6, 2017 9:30:00 PM",16,128.0
The Texas Chain Saw Massacre,"Sep 7, 2017 9:30:00 PM",17,136.0
The Texas Chainsaw Massacre 2,"May 10, 2018 10:00:00 PM",5,40.0
The Texas Chainsaw Massacre 2,"May 4, 2018 10:00:00 PM",14,96.0
The Texas Chainsaw Massacre 2,"May 5, 2018 10:00:00 PM",7,56.0
The Texas Chainsaw Massacre 2,"May 9, 2018 10:00:00 PM",12,80.0
The Treasure of the Sierra Madre,"Aug 26, 2017 11:30:00 AM",3,23.5
The Treasure of the Sierra Madre,"Aug 27, 2017 11:30:00 AM",8,62.25
The Treasure of the Sierra Madre,"Aug 29, 2017 7:30:00 PM",35,303.75
The Trip to Spain,"Sep 1, 2017 4:30:00 PM",10,62.25
The Trip to Spain,"Sep 1, 2017 7:00:00 PM",19,164.75
The Trip to Spain,"Sep 2, 2017 4:30:00 PM",14,110.25
The Trip to Spain,"Sep 2, 2017 7:00:00 PM",37,331.25
The Trip to Spain,"Sep 3, 2017 3:30:00 PM",19,148.5
The Trip to Spain,"Sep 3, 2017 6:00:00 PM",14,117.25
The Trip to Spain,"Sep 3, 2017 8:30:00 PM",8,76.5
The Trip to Spain,"Sep 4, 2017 2:00:00 PM",21,153.75
The Trip to Spain,"Sep 4, 2017 4:30:00 PM",18,144.0
The Trip to Spain,"Sep 5, 2017 4:30:00 PM",7,52.5
The Trip to Spain,"Sep 6, 2017 2:00:00 PM",1,7.5
The Trip to Spain,"Sep 6, 2017 4:30:00 PM",3,23.25
The Trip to Spain,"Sep 7, 2017 4:30:00 PM",9,69.75
The Trip to Spain,"Sep 7, 2017 7:00:00 PM",18,162.25
The Umbrellas of Cherbourg,"Dec 18, 2017 7:00:00 PM",67,570.0
The United States of Autism,"Mar 28, 2019 7:30:00 PM",39,380.0
The Vessel,"Oct 1, 2016 5:00:00 PM",8,63.75
The Vessel,"Oct 2, 2016 2:00:00 PM",3,23.25
The Vessel,"Oct 3, 2016 4:30:00 PM",8,62.25
The Vessel,"Oct 5, 2016 4:30:00 PM",5,39.75
The Vessel,"Sep 30, 2016 4:30:00 PM",5,39.75
The Void,"Apr 21, 2017 10:00:00 PM",45,360.0
The Void,"Apr 22, 2017 10:00:00 PM",39,312.0
